"Time","X Axis Acceleration","Y Axis Acceleration","Z Axis Acceleration"
"ms","g","g","g"
"32192.000","-0.087","0.027","1.033"
"32202.000","-0.088","0.027","1.033"
"32212.000","-0.087","0.027","1.033"
"32222.000","-0.087","0.027","1.034"
"32232.000","-0.088","0.027","1.034"
"32242.000","-0.088","0.027","1.034"
"32252.000","-0.087","0.027","1.034"
"32262.000","-0.087","0.028","1.033"
"32272.000","-0.086","0.028","1.033"
"32282.000","-0.086","0.028","1.033"
"32292.000","-0.086","0.028","1.033"
"32302.000","-0.086","0.028","1.034"
"32312.000","-0.086","0.029","1.035"
"32322.000","-0.087","0.03","1.035"
"32332.000","-0.087","0.03","1.036"
"32342.000","-0.088","0.03","1.037"
"32352.000","-0.088","0.03","1.038"
"32362.000","-0.088","0.03","1.038"
"32372.000","-0.088","0.031","1.038"
"32382.000","-0.087","0.031","1.037"
"32392.000","-0.087","0.032","1.036"
"32402.000","-0.087","0.032","1.036"
"32412.000","-0.087","0.032","1.036"
"32422.000","-0.087","0.033","1.036"
"32432.000","-0.087","0.033","1.037"
"32442.000","-0.087","0.033","1.037"
"32452.000","-0.087","0.033","1.038"
"32462.000","-0.087","0.032","1.038"
"32472.000","-0.087","0.032","1.038"
"32482.000","-0.088","0.032","1.038"
"32492.000","-0.088","0.032","1.039"
"32502.000","-0.088","0.032","1.039"
"32512.000","-0.089","0.031","1.04"
"32522.000","-0.09","0.03","1.041"
"32532.000","-0.09","0.029","1.041"
"32542.000","-0.09","0.029","1.042"
"32552.000","-0.09","0.029","1.042"
"32562.000","-0.09","0.028","1.043"
"32572.000","-0.09","0.028","1.042"
"32582.000","-0.09","0.027","1.041"
"32592.000","-0.091","0.027","1.04"
"32602.000","-0.092","0.027","1.04"
"32612.000","-0.093","0.027","1.039"
"32622.000","-0.093","0.027","1.039"
"32632.000","-0.094","0.027","1.039"
"32642.000","-0.094","0.027","1.039"
"32652.000","-0.094","0.027","1.038"
"32662.000","-0.094","0.027","1.038"
"32672.000","-0.094","0.028","1.038"
"32682.000","-0.094","0.028","1.038"
"32692.000","-0.094","0.028","1.037"
"32702.000","-0.094","0.028","1.037"
"32712.000","-0.094","0.027","1.038"
"32722.000","-0.093","0.027","1.038"
"32732.000","-0.093","0.027","1.039"
"32742.000","-0.092","0.027","1.039"
"32752.000","-0.092","0.027","1.038"
"32762.000","-0.091","0.027","1.038"
"32772.000","-0.091","0.027","1.038"
"32782.000","-0.091","0.027","1.037"
"32792.000","-0.091","0.027","1.037"
"32802.000","-0.091","0.027","1.036"
"32812.000","-0.091","0.028","1.036"
"32822.000","-0.091","0.028","1.036"
"32832.000","-0.091","0.028","1.036"
"32842.000","-0.09","0.028","1.036"
"32852.000","-0.09","0.029","1.035"
"32862.000","-0.089","0.029","1.035"
"32872.000","-0.089","0.029","1.035"
"32882.000","-0.088","0.029","1.035"
"32892.000","-0.088","0.03","1.035"
"32902.000","-0.088","0.03","1.035"
"32912.000","-0.087","0.03","1.035"
"32922.000","-0.087","0.03","1.036"
"32932.000","-0.086","0.031","1.037"
"32942.000","-0.086","0.031","1.037"
"32952.000","-0.086","0.031","1.036"
"32962.000","-0.086","0.031","1.036"
"32972.000","-0.087","0.031","1.036"
"32982.000","-0.086","0.031","1.036"
"32992.000","-0.087","0.031","1.037"
"33002.000","-0.087","0.031","1.037"
"33012.000","-0.087","0.031","1.037"
"33022.000","-0.087","0.031","1.038"
"33032.000","-0.087","0.032","1.038"
"33042.000","-0.087","0.032","1.038"
"33052.000","-0.087","0.032","1.038"
"33062.000","-0.087","0.032","1.038"
"33072.000","-0.087","0.032","1.038"
"33082.000","-0.087","0.031","1.038"
"33092.000","-0.087","0.031","1.039"
"33102.000","-0.088","0.03","1.039"
"33112.000","-0.088","0.03","1.039"
"33122.000","-0.088","0.029","1.039"
"33132.000","-0.088","0.028","1.039"
"33142.000","-0.088","0.028","1.039"
"33152.000","-0.087","0.027","1.039"
"33162.000","-0.087","0.027","1.039"
"33172.000","-0.087","0.027","1.039"
"33182.000","-0.087","0.026","1.038"
"33192.000","-0.087","0.026","1.039"
"33202.000","-0.087","0.026","1.039"
"33212.000","-0.086","0.026","1.039"
"33222.000","-0.086","0.026","1.039"
"33232.000","-0.086","0.026","1.039"
"33242.000","-0.086","0.026","1.038"
"33252.000","-0.087","0.025","1.037"
"33262.000","-0.087","0.025","1.037"
"33272.000","-0.087","0.024","1.036"
"33282.000","-0.088","0.024","1.036"
"33292.000","-0.087","0.024","1.035"
"33302.000","-0.087","0.024","1.035"
"33312.000","-0.087","0.024","1.035"
"33322.000","-0.087","0.024","1.035"
"33332.000","-0.087","0.024","1.034"
"33342.000","-0.087","0.023","1.034"
"33352.000","-0.087","0.023","1.034"
"33362.000","-0.087","0.022","1.034"
"33372.000","-0.087","0.022","1.034"
"33382.000","-0.087","0.021","1.034"
"33392.000","-0.087","0.021","1.034"
"33402.000","-0.087","0.021","1.034"
"33412.000","-0.086","0.022","1.033"
"33422.000","-0.086","0.022","1.033"
"33432.000","-0.085","0.023","1.032"
"33442.000","-0.085","0.023","1.033"
"33452.000","-0.085","0.023","1.034"
"33462.000","-0.085","0.022","1.034"
"33472.000","-0.085","0.022","1.034"
"33482.000","-0.086","0.021","1.034"
"33492.000","-0.086","0.02","1.034"
"33502.000","-0.086","0.019","1.035"
"33512.000","-0.087","0.018","1.035"
"33522.000","-0.087","0.018","1.035"
"33532.000","-0.088","0.017","1.036"
"33542.000","-0.088","0.017","1.036"
"33552.000","-0.089","0.016","1.036"
"33562.000","-0.088","0.017","1.036"
"33572.000","-0.088","0.017","1.036"
"33582.000","-0.088","0.018","1.037"
"33592.000","-0.088","0.019","1.038"
"33602.000","-0.088","0.019","1.038"
"33612.000","-0.087","0.02","1.038"
"33622.000","-0.088","0.021","1.039"
"33632.000","-0.088","0.021","1.039"
"33642.000","-0.089","0.021","1.04"
"33652.000","-0.089","0.021","1.04"
"33662.000","-0.089","0.022","1.04"
"33672.000","-0.089","0.022","1.04"
"33682.000","-0.089","0.023","1.04"
"33692.000","-0.09","0.023","1.041"
"33702.000","-0.09","0.022","1.041"
"33712.000","-0.09","0.022","1.041"
"33722.000","-0.09","0.021","1.041"
"33732.000","-0.09","0.021","1.04"
"33742.000","-0.09","0.021","1.04"
"33752.000","-0.09","0.021","1.04"
"33762.000","-0.091","0.022","1.04"
"33772.000","-0.091","0.023","1.04"
"33782.000","-0.091","0.023","1.039"
"33792.000","-0.091","0.024","1.038"
"33802.000","-0.091","0.025","1.038"
"33812.000","-0.091","0.025","1.038"
"33822.000","-0.091","0.025","1.038"
"33832.000","-0.09","0.025","1.037"
"33842.000","-0.09","0.025","1.036"
"33852.000","-0.09","0.024","1.037"
"33862.000","-0.09","0.023","1.037"
"33872.000","-0.091","0.023","1.037"
"33882.000","-0.091","0.022","1.037"
"33892.000","-0.091","0.022","1.036"
"33902.000","-0.091","0.022","1.036"
"33912.000","-0.091","0.022","1.036"
"33922.000","-0.091","0.022","1.036"
"33932.000","-0.092","0.021","1.037"
"33942.000","-0.092","0.021","1.037"
"33952.000","-0.092","0.021","1.037"
"33962.000","-0.091","0.021","1.037"
"33972.000","-0.091","0.022","1.037"
"33982.000","-0.09","0.022","1.037"
"33992.000","-0.089","0.023","1.037"
"34002.000","-0.088","0.024","1.036"
"34012.000","-0.087","0.025","1.036"
"34022.000","-0.087","0.026","1.035"
"34032.000","-0.087","0.026","1.034"
"34042.000","-0.087","0.027","1.033"
"34052.000","-0.088","0.028","1.032"
"34062.000","-0.088","0.029","1.032"
"34072.000","-0.088","0.029","1.032"
"34082.000","-0.088","0.029","1.032"
"34092.000","-0.088","0.029","1.032"
"34102.000","-0.088","0.028","1.033"
"34112.000","-0.088","0.028","1.033"
"34122.000","-0.088","0.028","1.032"
"34132.000","-0.088","0.028","1.032"
"34142.000","-0.088","0.027","1.033"
"34152.000","-0.089","0.027","1.033"
"34162.000","-0.089","0.026","1.033"
"34172.000","-0.089","0.026","1.033"
"34182.000","-0.089","0.025","1.033"
"34192.000","-0.089","0.025","1.032"
"34202.000","-0.089","0.025","1.032"
"34212.000","-0.089","0.025","1.032"
"34222.000","-0.089","0.025","1.033"
"34232.000","-0.089","0.026","1.034"
"34242.000","-0.089","0.026","1.035"
"34252.000","-0.089","0.026","1.035"
"34262.000","-0.089","0.026","1.036"
"34272.000","-0.088","0.027","1.035"
"34282.000","-0.088","0.028","1.035"
"34292.000","-0.088","0.029","1.035"
"34302.000","-0.088","0.029","1.034"
"34312.000","-0.087","0.03","1.034"
"34322.000","-0.087","0.031","1.033"
"34332.000","-0.086","0.031","1.032"
"34342.000","-0.086","0.031","1.032"
"34352.000","-0.086","0.031","1.031"
"34362.000","-0.085","0.03","1.03"
"34372.000","-0.085","0.031","1.03"
"34382.000","-0.085","0.031","1.029"
"34392.000","-0.085","0.031","1.03"
"34402.000","-0.085","0.031","1.031"
"34412.000","-0.086","0.031","1.031"
"34422.000","-0.086","0.031","1.031"
"34432.000","-0.086","0.031","1.032"
"34442.000","-0.087","0.032","1.032"
"34452.000","-0.087","0.031","1.033"
"34462.000","-0.088","0.031","1.033"
"34472.000","-0.088","0.031","1.034"
"34482.000","-0.088","0.032","1.034"
"34492.000","-0.089","0.031","1.034"
"34502.000","-0.089","0.031","1.034"
"34512.000","-0.09","0.031","1.034"
"34522.000","-0.09","0.03","1.035"
"34532.000","-0.091","0.03","1.036"
"34542.000","-0.091","0.03","1.036"
"34552.000","-0.091","0.03","1.036"
"34562.000","-0.091","0.03","1.036"
"34572.000","-0.092","0.03","1.036"
"34582.000","-0.092","0.03","1.036"
"34592.000","-0.092","0.029","1.036"
"34602.000","-0.091","0.029","1.036"
"34612.000","-0.091","0.029","1.036"
"34622.000","-0.091","0.028","1.037"
"34632.000","-0.09","0.027","1.037"
"34642.000","-0.09","0.027","1.037"
"34652.000","-0.09","0.026","1.036"
"34662.000","-0.09","0.025","1.036"
"34672.000","-0.089","0.025","1.036"
"34682.000","-0.089","0.025","1.036"
"34692.000","-0.089","0.026","1.037"
"34702.000","-0.088","0.026","1.037"
"34712.000","-0.088","0.026","1.037"
"34722.000","-0.087","0.025","1.038"
"34732.000","-0.087","0.025","1.038"
"34742.000","-0.087","0.025","1.038"
"34752.000","-0.086","0.025","1.037"
"34762.000","-0.086","0.026","1.038"
"34772.000","-0.086","0.026","1.038"
"34782.000","-0.086","0.026","1.037"
"34792.000","-0.086","0.027","1.037"
"34802.000","-0.086","0.026","1.037"
"34812.000","-0.086","0.026","1.037"
"34822.000","-0.085","0.026","1.037"
"34832.000","-0.084","0.026","1.036"
"34842.000","-0.084","0.026","1.036"
"34852.000","-0.083","0.027","1.036"
"34862.000","-0.083","0.026","1.035"
"34872.000","-0.083","0.026","1.035"
"34882.000","-0.082","0.026","1.036"
"34892.000","-0.082","0.025","1.036"
"34902.000","-0.083","0.025","1.037"
"34912.000","-0.083","0.024","1.037"
"34922.000","-0.084","0.023","1.037"
"34932.000","-0.085","0.022","1.037"
"34942.000","-0.085","0.022","1.037"
"34952.000","-0.086","0.021","1.037"
"34962.000","-0.087","0.021","1.038"
"34972.000","-0.087","0.021","1.038"
"34982.000","-0.088","0.021","1.037"
"34992.000","-0.087","0.021","1.037"
"35002.000","-0.087","0.021","1.037"
"35012.000","-0.087","0.021","1.037"
"35022.000","-0.086","0.022","1.038"
"35032.000","-0.086","0.022","1.037"
"35042.000","-0.085","0.022","1.037"
"35052.000","-0.085","0.023","1.037"
"35062.000","-0.086","0.023","1.037"
"35072.000","-0.086","0.023","1.037"
"35082.000","-0.086","0.023","1.038"
"35092.000","-0.087","0.023","1.039"
"35102.000","-0.087","0.023","1.04"
"35112.000","-0.087","0.023","1.04"
"35122.000","-0.087","0.024","1.04"
"35132.000","-0.088","0.025","1.04"
"35142.000","-0.088","0.025","1.041"
"35152.000","-0.088","0.025","1.041"
"35162.000","-0.088","0.025","1.041"
"35172.000","-0.088","0.025","1.041"
"35182.000","-0.089","0.025","1.041"
"35192.000","-0.089","0.024","1.041"
"35202.000","-0.089","0.025","1.042"
"35212.000","-0.089","0.025","1.042"
"35222.000","-0.089","0.026","1.042"
"35232.000","-0.088","0.026","1.042"
"35242.000","-0.088","0.026","1.042"
"35252.000","-0.088","0.027","1.042"
"35262.000","-0.088","0.027","1.041"
"35272.000","-0.088","0.027","1.041"
"35282.000","-0.087","0.028","1.041"
"35292.000","-0.087","0.029","1.04"
"35302.000","-0.087","0.029","1.04"
"35312.000","-0.087","0.029","1.041"
"35322.000","-0.086","0.029","1.041"
"35332.000","-0.086","0.028","1.042"
"35342.000","-0.087","0.028","1.042"
"35352.000","-0.087","0.027","1.042"
"35362.000","-0.087","0.027","1.041"
"35372.000","-0.088","0.027","1.04"
"35382.000","-0.088","0.027","1.039"
"35392.000","-0.088","0.027","1.038"
"35402.000","-0.088","0.028","1.038"
"35412.000","-0.088","0.028","1.037"
"35422.000","-0.088","0.029","1.038"
"35432.000","-0.087","0.029","1.038"
"35442.000","-0.087","0.029","1.038"
"35452.000","-0.087","0.03","1.038"
"35462.000","-0.087","0.03","1.039"
"35472.000","-0.087","0.03","1.04"
"35482.000","-0.087","0.03","1.042"
"35492.000","-0.087","0.03","1.042"
"35502.000","-0.087","0.03","1.042"
"35512.000","-0.088","0.03","1.042"
"35522.000","-0.089","0.029","1.042"
"35532.000","-0.089","0.029","1.042"
"35542.000","-0.089","0.028","1.041"
"35552.000","-0.089","0.028","1.041"
"35562.000","-0.089","0.027","1.041"
"35572.000","-0.089","0.027","1.041"
"35582.000","-0.089","0.027","1.041"
"35592.000","-0.09","0.027","1.04"
"35602.000","-0.09","0.026","1.04"
"35612.000","-0.091","0.027","1.04"
"35622.000","-0.091","0.027","1.04"
"35632.000","-0.091","0.027","1.04"
"35642.000","-0.091","0.027","1.039"
"35652.000","-0.092","0.027","1.039"
"35662.000","-0.092","0.028","1.039"
"35672.000","-0.092","0.028","1.04"
"35682.000","-0.092","0.028","1.04"
"35692.000","-0.092","0.029","1.041"
"35702.000","-0.092","0.029","1.041"
"35712.000","-0.092","0.029","1.042"
"35722.000","-0.091","0.029","1.042"
"35732.000","-0.091","0.028","1.042"
"35742.000","-0.091","0.028","1.042"
"35752.000","-0.091","0.027","1.042"
"35762.000","-0.091","0.026","1.041"
"35772.000","-0.091","0.025","1.04"
"35782.000","-0.091","0.024","1.04"
"35792.000","-0.091","0.023","1.039"
"35802.000","-0.092","0.022","1.039"
"35812.000","-0.092","0.022","1.038"
"35822.000","-0.092","0.022","1.038"
"35832.000","-0.092","0.022","1.037"
"35842.000","-0.092","0.022","1.036"
"35852.000","-0.092","0.022","1.036"
"35862.000","-0.092","0.022","1.035"
"35872.000","-0.092","0.022","1.035"
"35882.000","-0.091","0.023","1.035"
"35892.000","-0.091","0.023","1.035"
"35902.000","-0.091","0.023","1.036"
"35912.000","-0.091","0.023","1.036"
"35922.000","-0.091","0.023","1.037"
"35932.000","-0.091","0.023","1.037"
"35942.000","-0.091","0.024","1.037"
"35952.000","-0.09","0.024","1.037"
"35962.000","-0.09","0.025","1.036"
"35972.000","-0.089","0.026","1.036"
"35982.000","-0.089","0.026","1.037"
"35992.000","-0.088","0.026","1.036"
"36002.000","-0.087","0.026","1.036"
"36012.000","-0.087","0.026","1.036"
"36022.000","-0.086","0.026","1.035"
"36032.000","-0.087","0.026","1.036"
"36042.000","-0.087","0.026","1.036"
"36052.000","-0.087","0.025","1.036"
"36062.000","-0.087","0.025","1.037"
"36072.000","-0.088","0.025","1.037"
"36082.000","-0.089","0.025","1.038"
"36092.000","-0.09","0.025","1.039"
"36102.000","-0.091","0.025","1.039"
"36112.000","-0.092","0.025","1.039"
"36122.000","-0.093","0.026","1.039"
"36132.000","-0.093","0.026","1.039"
"36142.000","-0.094","0.027","1.039"
"36152.000","-0.094","0.027","1.038"
"36162.000","-0.093","0.027","1.038"
"36172.000","-0.093","0.027","1.037"
"36182.000","-0.093","0.026","1.037"
"36192.000","-0.092","0.026","1.037"
"36202.000","-0.092","0.026","1.037"
"36212.000","-0.091","0.026","1.037"
"36222.000","-0.091","0.027","1.037"
"36232.000","-0.09","0.027","1.037"
"36242.000","-0.09","0.027","1.036"
"36252.000","-0.09","0.028","1.036"
"36262.000","-0.089","0.028","1.036"
"36272.000","-0.089","0.029","1.035"
"36282.000","-0.089","0.029","1.035"
"36292.000","-0.089","0.029","1.036"
"36302.000","-0.089","0.03","1.036"
"36312.000","-0.089","0.03","1.036"
"36322.000","-0.089","0.031","1.035"
"36332.000","-0.089","0.031","1.035"
"36342.000","-0.09","0.031","1.036"
"36352.000","-0.09","0.032","1.036"
"36362.000","-0.09","0.032","1.037"
"36372.000","-0.09","0.032","1.038"
"36382.000","-0.09","0.033","1.039"
"36392.000","-0.09","0.033","1.04"
"36402.000","-0.089","0.033","1.04"
"36412.000","-0.089","0.033","1.04"
"36422.000","-0.088","0.032","1.039"
"36432.000","-0.088","0.032","1.039"
"36442.000","-0.088","0.031","1.039"
"36452.000","-0.087","0.031","1.039"
"36462.000","-0.087","0.031","1.039"
"36472.000","-0.086","0.03","1.039"
"36482.000","-0.086","0.029","1.039"
"36492.000","-0.086","0.028","1.039"
"36502.000","-0.086","0.027","1.04"
"36512.000","-0.086","0.026","1.04"
"36522.000","-0.086","0.026","1.041"
"36534.000","-0.086","0.026","1.04"
"36542.000","-0.086","0.026","1.04"
"36552.000","-0.087","0.026","1.04"
"36562.000","-0.087","0.027","1.039"
"36572.000","-0.087","0.027","1.039"
"36582.000","-0.087","0.027","1.038"
"36592.000","-0.088","0.027","1.038"
"36602.000","-0.088","0.028","1.038"
"36612.000","-0.088","0.028","1.038"
"36622.000","-0.088","0.028","1.038"
"36632.000","-0.089","0.028","1.037"
"36642.000","-0.089","0.028","1.037"
"36652.000","-0.089","0.028","1.036"
"36662.000","-0.089","0.029","1.035"
"36672.000","-0.089","0.029","1.035"
"36682.000","-0.089","0.028","1.034"
"36692.000","-0.089","0.029","1.034"
"36702.000","-0.089","0.029","1.034"
"36712.000","-0.089","0.029","1.034"
"36722.000","-0.089","0.029","1.034"
"36732.000","-0.089","0.029","1.033"
"36742.000","-0.089","0.029","1.033"
"36752.000","-0.089","0.03","1.033"
"36762.000","-0.089","0.03","1.033"
"36772.000","-0.089","0.03","1.034"
"36782.000","-0.089","0.03","1.034"
"36792.000","-0.09","0.03","1.034"
"36802.000","-0.09","0.03","1.035"
"36812.000","-0.091","0.03","1.035"
"36822.000","-0.092","0.03","1.035"
"36832.000","-0.092","0.03","1.035"
"36842.000","-0.092","0.031","1.035"
"36852.000","-0.092","0.031","1.036"
"36862.000","-0.092","0.031","1.036"
"36872.000","-0.093","0.031","1.037"
"36882.000","-0.092","0.03","1.036"
"36892.000","-0.092","0.03","1.036"
"36902.000","-0.092","0.029","1.035"
"36912.000","-0.092","0.027","1.035"
"36922.000","-0.093","0.027","1.034"
"36932.000","-0.093","0.026","1.033"
"36942.000","-0.094","0.025","1.033"
"36952.000","-0.095","0.025","1.033"
"36962.000","-0.096","0.025","1.032"
"36972.000","-0.096","0.025","1.032"
"36982.000","-0.096","0.025","1.032"
"36992.000","-0.096","0.025","1.033"
"37002.000","-0.096","0.025","1.032"
"37012.000","-0.095","0.025","1.032"
"37022.000","-0.095","0.025","1.031"
"37032.000","-0.094","0.026","1.031"
"37042.000","-0.094","0.026","1.03"
"37052.000","-0.093","0.026","1.029"
"37062.000","-0.093","0.027","1.029"
"37072.000","-0.093","0.027","1.028"
"37082.000","-0.093","0.026","1.028"
"37092.000","-0.093","0.026","1.027"
"37102.000","-0.094","0.025","1.026"
"37112.000","-0.093","0.024","1.026"
"37122.000","-0.093","0.024","1.025"
"37132.000","-0.092","0.024","1.025"
"37142.000","-0.091","0.024","1.025"
"37152.000","-0.091","0.024","1.025"
"37162.000","-0.09","0.025","1.025"
"37172.000","-0.089","0.025","1.025"
"37182.000","-0.089","0.025","1.025"
"37192.000","-0.089","0.026","1.024"
"37202.000","-0.089","0.025","1.024"
"37212.000","-0.089","0.025","1.024"
"37222.000","-0.089","0.026","1.024"
"37232.000","-0.089","0.026","1.024"
"37242.000","-0.09","0.027","1.025"
"37252.000","-0.09","0.027","1.025"
"37262.000","-0.09","0.028","1.024"
"37272.000","-0.09","0.028","1.024"
"37282.000","-0.09","0.028","1.024"
"37292.000","-0.091","0.028","1.024"
"37302.000","-0.091","0.029","1.024"
"37312.000","-0.091","0.029","1.025"
"37322.000","-0.091","0.029","1.026"
"37332.000","-0.09","0.029","1.025"
"37342.000","-0.09","0.029","1.024"
"37352.000","-0.09","0.029","1.024"
"37362.000","-0.089","0.028","1.024"
"37372.000","-0.088","0.027","1.025"
"37382.000","-0.088","0.027","1.025"
"37392.000","-0.087","0.026","1.026"
"37402.000","-0.087","0.026","1.026"
"37412.000","-0.086","0.026","1.028"
"37422.000","-0.086","0.026","1.028"
"37432.000","-0.086","0.026","1.03"
"37442.000","-0.085","0.026","1.031"
"37452.000","-0.085","0.025","1.032"
"37462.000","-0.085","0.025","1.033"
"37472.000","-0.085","0.025","1.035"
"37482.000","-0.084","0.026","1.035"
"37492.000","-0.084","0.026","1.035"
"37502.000","-0.084","0.026","1.035"
"37512.000","-0.084","0.026","1.035"
"37522.000","-0.083","0.026","1.035"
"37532.000","-0.082","0.026","1.034"
"37542.000","-0.082","0.026","1.034"
"37552.000","-0.081","0.026","1.034"
"37562.000","-0.081","0.026","1.033"
"37572.000","-0.08","0.025","1.033"
"37582.000","-0.081","0.025","1.033"
"37592.000","-0.081","0.025","1.033"
"37602.000","-0.081","0.025","1.033"
"37612.000","-0.081","0.025","1.032"
"37622.000","-0.081","0.025","1.032"
"37632.000","-0.081","0.025","1.032"
"37642.000","-0.082","0.025","1.032"
"37652.000","-0.082","0.024","1.032"
"37662.000","-0.082","0.025","1.032"
"37672.000","-0.083","0.025","1.032"
"37682.000","-0.083","0.025","1.032"
"37692.000","-0.083","0.025","1.033"
"37702.000","-0.083","0.025","1.033"
"37712.000","-0.084","0.025","1.035"
"37722.000","-0.084","0.025","1.036"
"37732.000","-0.084","0.025","1.037"
"37742.000","-0.085","0.025","1.037"
"37752.000","-0.085","0.025","1.038"
"37762.000","-0.086","0.025","1.038"
"37772.000","-0.086","0.025","1.038"
"37782.000","-0.087","0.025","1.039"
"37792.000","-0.087","0.025","1.039"
"37802.000","-0.087","0.025","1.039"
"37812.000","-0.087","0.026","1.039"
"37822.000","-0.087","0.026","1.038"
"37832.000","-0.087","0.026","1.038"
"37842.000","-0.086","0.027","1.037"
"37852.000","-0.087","0.027","1.037"
"37862.000","-0.087","0.027","1.036"
"37872.000","-0.087","0.027","1.036"
"37882.000","-0.088","0.026","1.035"
"37892.000","-0.088","0.026","1.035"
"37902.000","-0.089","0.026","1.035"
"37912.000","-0.089","0.026","1.035"
"37922.000","-0.089","0.026","1.035"
"37932.000","-0.089","0.026","1.035"
"37942.000","-0.09","0.025","1.035"
"37952.000","-0.09","0.025","1.036"
"37962.000","-0.09","0.025","1.036"
"37972.000","-0.09","0.024","1.035"
"37982.000","-0.09","0.024","1.035"
"37992.000","-0.09","0.024","1.035"
"38002.000","-0.09","0.023","1.035"
"38012.000","-0.09","0.023","1.035"
"38022.000","-0.09","0.023","1.034"
"38032.000","-0.089","0.024","1.034"
"38042.000","-0.089","0.024","1.033"
"38052.000","-0.089","0.024","1.033"
"38062.000","-0.089","0.024","1.033"
"38072.000","-0.089","0.025","1.033"
"38082.000","-0.089","0.025","1.034"
"38092.000","-0.089","0.025","1.034"
"38102.000","-0.089","0.025","1.034"
"38112.000","-0.089","0.025","1.034"
"38122.000","-0.089","0.025","1.034"
"38132.000","-0.088","0.025","1.034"
"38142.000","-0.088","0.025","1.034"
"38152.000","-0.088","0.025","1.035"
"38162.000","-0.088","0.025","1.034"
"38172.000","-0.088","0.025","1.033"
"38182.000","-0.087","0.025","1.033"
"38192.000","-0.086","0.024","1.032"
"38202.000","-0.086","0.024","1.032"
"38212.000","-0.086","0.024","1.032"
"38222.000","-0.086","0.023","1.033"
"38232.000","-0.086","0.022","1.033"
"38242.000","-0.086","0.022","1.033"
"38252.000","-0.086","0.022","1.033"
"38262.000","-0.086","0.022","1.033"
"38272.000","-0.086","0.022","1.033"
"38282.000","-0.086","0.021","1.033"
"38292.000","-0.086","0.021","1.033"
"38302.000","-0.086","0.022","1.033"
"38312.000","-0.086","0.022","1.034"
"38322.000","-0.086","0.022","1.034"
"38332.000","-0.086","0.023","1.034"
"38342.000","-0.085","0.023","1.034"
"38352.000","-0.085","0.023","1.034"
"38362.000","-0.085","0.022","1.034"
"38372.000","-0.085","0.022","1.035"
"38382.000","-0.086","0.022","1.036"
"38392.000","-0.086","0.022","1.037"
"38402.000","-0.086","0.023","1.039"
"38412.000","-0.085","0.024","1.04"
"38422.000","-0.085","0.024","1.04"
"38432.000","-0.085","0.025","1.041"
"38442.000","-0.084","0.026","1.041"
"38452.000","-0.084","0.026","1.04"
"38462.000","-0.083","0.027","1.04"
"38472.000","-0.083","0.027","1.04"
"38482.000","-0.083","0.027","1.039"
"38492.000","-0.083","0.027","1.039"
"38502.000","-0.083","0.027","1.038"
"38512.000","-0.083","0.027","1.038"
"38522.000","-0.084","0.027","1.037"
"38532.000","-0.085","0.023","1.039"
"38542.000","-0.085","0.019","1.043"
"38552.000","-0.086","0.015","1.055"
"38562.000","-0.087","0.012","1.059"
"38572.000","-0.091","0.008","1.058"
"38582.000","-0.093","0.005","1.059"
"38592.000","-0.094","0.004","1.059"
"38602.000","-0.094","0.004","1.061"
"38612.000","-0.094","0.004","1.067"
"38622.000","-0.093","0.005","1.07"
"38632.000","-0.093","0.006","1.072"
"38642.000","-0.093","0.007","1.073"
"38652.000","-0.093","0.007","1.072"
"38662.000","-0.093","0.008","1.072"
"38672.000","-0.094","0.008","1.073"
"38682.000","-0.094","0.01","1.071"
"38692.000","-0.094","0.011","1.069"
"38702.000","-0.094","0.013","1.067"
"38712.000","-0.093","0.014","1.064"
"38722.000","-0.093","0.014","1.063"
"38732.000","-0.093","0.014","1.061"
"38742.000","-0.092","0.015","1.06"
"38752.000","-0.091","0.015","1.059"
"38762.000","-0.091","0.015","1.058"
"38772.000","-0.091","0.016","1.058"
"38782.000","-0.091","0.016","1.057"
"38792.000","-0.091","0.017","1.056"
"38802.000","-0.091","0.016","1.054"
"38812.000","-0.091","0.016","1.053"
"38822.000","-0.092","0.016","1.052"
"38832.000","-0.092","0.015","1.051"
"38842.000","-0.092","0.015","1.05"
"38852.000","-0.092","0.015","1.049"
"38862.000","-0.092","0.014","1.047"
"38872.000","-0.092","0.014","1.045"
"38882.000","-0.092","0.013","1.044"
"38892.000","-0.092","0.014","1.043"
"38902.000","-0.092","0.014","1.042"
"38912.000","-0.091","0.014","1.041"
"38922.000","-0.091","0.014","1.041"
"38932.000","-0.091","0.014","1.04"
"38942.000","-0.091","0.014","1.039"
"38952.000","-0.091","0.014","1.039"
"38962.000","-0.091","0.014","1.038"
"38972.000","-0.091","0.015","1.039"
"38982.000","-0.091","0.016","1.039"
"38992.000","-0.091","0.016","1.039"
"39002.000","-0.091","0.016","1.04"
"39012.000","-0.092","0.017","1.04"
"39022.000","-0.092","0.017","1.041"
"39032.000","-0.092","0.017","1.04"
"39042.000","-0.092","0.017","1.04"
"39052.000","-0.092","0.017","1.04"
"39062.000","-0.092","0.017","1.041"
"39072.000","-0.092","0.018","1.041"
"39082.000","-0.092","0.018","1.041"
"39092.000","-0.092","0.018","1.04"
"39102.000","-0.092","0.017","1.04"
"39112.000","-0.092","0.018","1.04"
"39122.000","-0.092","0.018","1.04"
"39132.000","-0.092","0.017","1.041"
"39142.000","-0.092","0.017","1.041"
"39152.000","-0.092","0.017","1.041"
